CustomerID,Customer_Type,Country,CustomerTier,ProductTier,Customer_govt_id,Customer_Phone,ZipCode,SSN_Individual,LoanAmount,InterestEarned,QSDate,TransactionDate,ClosingDate
CRN-1000,Individual,USA,Gold,ProdTier13,ABC2354,312-435-2354,60015,IL7909,1012.2,101.6,1/1/2022,4/2/2022,4/3/2022
CRN-1000,Individual,Canada,Silver,BondLoan,ABC2355,312-435-2355,80033,IL7910,506.6,50.5,1/1/2022,3/20/2022,3/21/2022
CRN-1000,Individual,USA,Platinum,ProdTier7,ABC2356,312-435-2356,60012,IL7911,1018.7,102,1/1/2022,3/16/2022,3/20/2022
CRN-1000,Individual,Canada,Gold,ProdTier1,ABC2357,312-435-2357,80010,IL7912,506.1,51.1,1/1/2022,1/21/2022,1/23/2022
CRN-1000,Individual,USA,Silver,ProdTier8,ABC2358,312-435-2358,60019,IL7913,1019.3,102.7,1/1/2022,1/13/2022,1/18/2022
CRN-1000,Individual,Canada,Platinum,ProdTier6,ABC2359,312-435-2359,80006,IL7914,515.3,51.9,1/1/2022,4/20/2022,4/21/2022
CRN-1000,Individual,USA,Gold,ProdTier17,ABC2360,312-435-2360,60011,IL7915,1024.6,102.6,1/1/2022,2/19/2022,2/24/2022
CRN-1000,Individual,Canada,Silver,ProdTier25,ABC2361,312-435-2361,80021,IL7916,515.6,51.7,1/1/2022,1/24/2022,1/28/2022
CRN-1000,Individual,USA,Platinum,ProdTier4,ABC2362,312-435-2362,60001,IL7917,1018.3,101.8,1/1/2022,2/19/2022,2/22/2022
CRN-1000,Individual,Canada,Gold,BikeLoan,ABC2363,312-435-2363,80008,IL7918,513.8,51.2,1/1/2022,4/2/2022,4/5/2022
CRN-1000,Individual,USA,Silver,IRALoan,ABC2364,312-435-2364,60020,IL7919,1003.6,100.7,1/1/2022,1/18/2022,1/19/2022
CRN-1000,Individual,Canada,Platinum,ProdTier5,ABC2365,312-435-2365,80012,IL7920,512.9,51.1,1/1/2022,3/15/2022,3/16/2022
CRN-1000,Individual,USA,Gold,ProdTier7,ABC2366,312-435-2366,60045,IL7921,1022.1,102,1/1/2022,1/14/2022,1/19/2022
CRN-1000,Individual,Canada,Silver,StockLoan,ABC2367,312-435-2367,80011,IL7922,515.1,51.3,1/1/2022,3/10/2022,3/15/2022
CRN-1000,Individual,USA,Platinum,StockLoan,ABC2368,312-435-2368,60037,IL7923,1014,101,1/1/2022,1/29/2022,2/3/2022
CRN-1000,Individual,Canada,Gold,ProdTier4,ABC2369,312-435-2369,80028,IL7924,522.2,52.4,1/1/2022,1/30/2022,2/4/2022
CRN-1000,Individual,USA,Silver,HomeLoan,ABC2370,312-435-2370,60032,IL7925,1021.5,102.2,1/1/2022,1/9/2022,1/11/2022
CRN-1000,Individual,Canada,Platinum,BondLoan,ABC2371,312-435-2371,80004,IL7926,524.7,52.1,1/1/2022,4/4/2022,4/7/2022
CRN-1000,Individual,USA,Gold,ProdTier25,ABC2372,312-435-2372,60012,IL7927,1009.7,101,1/1/2022,3/27/2022,4/1/2022
CRN-1000,Individual,Canada,Silver,ProdTier5,ABC2373,312-435-2373,80028,IL7928,502.4,50.6,1/1/2022,3/8/2022,3/11/2022
CRN-1000,Individual,USA,Platinum,ProdTier8,ABC2374,312-435-2374,60048,IL7929,1012.8,102,1/1/2022,1/26/2022,1/30/2022
CRN-1000,Individual,Canada,Gold,ProdTier3,ABC2375,312-435-2375,80041,IL7930,512.2,51.2,1/1/2022,1/11/2022,1/12/2022
CRN-1000,Individual,USA,Silver,ProdTier27,ABC2376,312-435-2376,60031,IL7931,1019.6,101.9,1/1/2022,2/6/2022,2/11/2022
CRN-1000,Individual,Canada,Platinum,ProdTier26,ABC2377,312-435-2377,80020,IL7932,506.8,50.9,1/1/2022,3/14/2022,3/17/2022
CRN-1000,Individual,USA,Gold,ProdTier5,ABC2378,312-435-2378,60047,IL7933,1017.2,101.2,1/1/2022,1/2/2022,1/3/2022
CRN-1000,Individual,Canada,Silver,ProdTier1,ABC2379,312-435-2379,80003,IL7934,510.7,50.9,1/1/2022,1/15/2022,1/16/2022
CRN-1000,Individual,USA,Platinum,ProdTier29,ABC2380,312-435-2380,60049,IL7935,1013.7,102,1/1/2022,3/11/2022,3/14/2022
CRN-1000,Individual,Canada,Gold,ProdTier15,ABC2381,312-435-2381,80032,IL7936,517.4,51.3,1/1/2022,3/8/2022,3/11/2022
CRN-1000,Individual,USA,Silver,ProdTier6,ABC2382,312-435-2382,60048,IL7937,1024.6,101.9,1/1/2022,2/3/2022,2/5/2022
CRN-1000,Individual,Canada,Platinum,ProdTier6,ABC2383,312-435-2383,80041,IL7938,508.2,51.3,1/1/2022,4/29/2022,5/1/2022
CRN-1000,Individual,USA,Gold,ProdTier13,ABC2384,312-435-2384,60036,IL7939,1018.7,101.8,1/1/2022,3/30/2022,4/4/2022
CRN-1000,Individual,Canada,Silver,ProdTier28,ABC2385,312-435-2385,80041,IL7940,503.5,50.8,1/1/2022,1/24/2022,1/26/2022
CRN-1000,Individual,USA,Platinum,ProdTier27,ABC2386,312-435-2386,60023,IL7941,1027.8,102.2,1/1/2022,1/19/2022,1/24/2022
CRN-1000,Individual,Canada,Gold,BoatLoan,ABC2387,312-435-2387,80011,IL7942,503.9,51,1/1/2022,4/16/2022,4/20/2022
CRN-1000,Individual,USA,Silver,BikeLoan,ABC2388,312-435-2388,60004,IL7943,1027.1,102.3,1/1/2022,4/10/2022,4/13/2022
CRN-1000,Individual,Canada,Platinum,ProdTier18,ABC2389,312-435-2389,80036,IL7944,513.4,50.5,1/1/2022,1/4/2022,1/9/2022
CRN-1000,Individual,USA,Gold,IRALoan,ABC2390,312-435-2390,60039,IL7945,1009.8,100.9,1/1/2022,2/14/2022,2/16/2022
CRN-1000,Individual,Canada,Silver,ProdTier16,ABC2391,312-435-2391,80003,IL7946,518.6,51.1,1/1/2022,1/5/2022,1/9/2022
CRN-1000,Individual,USA,Platinum,ProdTier4,ABC2392,312-435-2392,60026,IL7947,1016.8,101.5,1/1/2022,2/25/2022,2/27/2022
CRN-1000,Individual,Canada,Gold,ProdTier16,ABC2393,312-435-2393,80030,IL7948,515.4,51.7,1/1/2022,3/16/2022,3/17/2022
CRN-1000,Individual,USA,Silver,ProdTier10,ABC2394,312-435-2394,60031,IL7949,1024,102.4,1/1/2022,2/28/2022,3/2/2022
CRN-1000,Individual,Canada,Platinum,ProdTier2,ABC2395,312-435-2395,80006,IL7950,511.4,50.8,1/1/2022,4/30/2022,5/4/2022
CRN-1000,Individual,USA,Gold,ProdTier1,ABC2396,312-435-2396,60035,IL7951,1025.6,101.8,1/1/2022,3/12/2022,3/14/2022
CRN-1000,Individual,Canada,Silver,ProdTier2,ABC2397,312-435-2397,80004,IL7952,520.8,52.5,1/1/2022,3/19/2022,3/21/2022
CRN-1000,Individual,USA,Platinum,BondLoan,ABC2398,312-435-2398,60037,IL7953,1016.1,101.6,1/1/2022,3/21/2022,3/26/2022
CRN-1000,Individual,Canada,Gold,ProdTier25,ABC2399,312-435-2399,80045,IL7954,513.6,51.1,1/1/2022,3/28/2022,3/30/2022
CRN-1000,Individual,USA,Silver,ProdTier4,ABC2400,312-435-2400,60046,IL7955,1012.2,101.1,1/1/2022,1/5/2022,1/7/2022
CRN-1000,Individual,Canada,Platinum,ProdTier28,ABC2401,312-435-2401,80030,IL7956,509.3,51.4,1/1/2022,1/6/2022,1/8/2022
CRN-1000,Individual,USA,Gold,ProdTier9,ABC2402,312-435-2402,60014,IL7957,1019.7,102.4,1/1/2022,1/22/2022,1/27/2022
CRN-1000,Individual,Canada,Silver,HomeLoan,ABC2403,312-435-2403,80023,IL7958,504.5,50.8,1/1/2022,1/27/2022,1/30/2022
CRN-1000,Individual,USA,Platinum,ProdTier2,ABC2404,312-435-2404,60033,IL7959,1011.6,100.6,1/1/2022,2/18/2022,2/20/2022
CRN-1000,Individual,Canada,Gold,ProdTier29,ABC2405,312-435-2405,80044,IL7960,512.8,51.9,1/1/2022,1/20/2022,1/25/2022
CRN-1000,Individual,USA,Silver,ProdTier6,ABC2406,312-435-2406,60028,IL7961,1004.9,100.5,1/1/2022,4/29/2022,4/30/2022
CRN-1000,Individual,Canada,Platinum,BondLoan,ABC2407,312-435-2407,80005,IL7962,515.6,52.2,1/1/2022,4/17/2022,4/22/2022
CRN-1000,Individual,USA,Gold,ProdTier26,ABC2408,312-435-2408,60045,IL7963,1025.6,101.9,1/1/2022,4/9/2022,4/11/2022
CRN-1000,Individual,Canada,Silver,StockLoan,ABC2409,312-435-2409,80031,IL7964,518.9,51.6,1/1/2022,2/14/2022,2/15/2022
CRN-1000,Individual,USA,Platinum,IRALoan,ABC2410,312-435-2410,60016,IL7965,1009.4,101,1/1/2022,2/15/2022,2/20/2022
CRN-1000,Individual,Canada,Gold,CreditCard,ABC2411,312-435-2411,80010,IL7966,507,50.8,1/1/2022,1/11/2022,1/14/2022
CRN-1000,Individual,USA,Silver,BikeLoan,ABC2412,312-435-2412,60024,IL7967,1013.5,101.5,1/1/2022,2/11/2022,2/15/2022
CRN-1000,Individual,Canada,Platinum,ProdTier27,ABC2413,312-435-2413,80028,IL7968,507,51.5,1/1/2022,3/12/2022,3/15/2022
CRN-1000,Individual,USA,Gold,ProdTier16,ABC2414,312-435-2414,60023,IL7969,1018.9,101.2,1/1/2022,2/24/2022,3/1/2022
CRN-1000,Individual,Canada,Silver,ProdTier27,ABC2415,312-435-2415,80035,IL7970,505.1,50.9,1/1/2022,4/22/2022,4/25/2022
CRN-1000,Individual,USA,Platinum,ProdTier20,ABC2416,312-435-2416,60034,IL7971,1013.2,101.4,1/1/2022,1/5/2022,1/7/2022
CRN-1000,Individual,Canada,Gold,BikeLoan,ABC2417,312-435-2417,80042,IL7972,502.3,51,1/1/2022,4/22/2022,4/26/2022
CRN-1000,Individual,USA,Silver,ProdTier2,ABC2418,312-435-2418,60021,IL7973,1018.3,102,1/1/2022,2/22/2022,2/24/2022
CRN-1000,Individual,Canada,Platinum,ProdTier18,ABC2419,312-435-2419,80030,IL7974,522,52.1,1/1/2022,3/26/2022,3/28/2022
CRN-1000,Individual,USA,Gold,ProdTier8,ABC2420,312-435-2420,60016,IL7975,1012.3,101.6,1/1/2022,2/6/2022,2/7/2022
CRN-1000,Individual,Canada,Silver,CreditCard,ABC2421,312-435-2421,80037,IL7976,519.3,51.5,1/1/2022,3/6/2022,3/7/2022
CRN-1000,Individual,USA,Platinum,BoatLoan,ABC2422,312-435-2422,60049,IL7977,1014,102.2,1/1/2022,2/12/2022,2/13/2022
CRN-1000,Individual,Canada,Gold,ProdTier8,ABC2423,312-435-2423,80032,IL7978,510.6,50.9,1/1/2022,1/7/2022,1/8/2022
CRN-1000,Individual,USA,Silver,ProdTier18,ABC2424,312-435-2424,60010,IL7979,1018.7,102.7,1/1/2022,3/7/2022,3/12/2022
CRN-1000,Individual,Canada,Platinum,ProdTier17,ABC2425,312-435-2425,80039,IL7980,507.7,50.2,1/1/2022,3/17/2022,3/19/2022
CRN-1000,Individual,USA,Gold,ProdTier20,ABC2426,312-435-2426,60023,IL7981,1012.3,101.4,1/1/2022,4/21/2022,4/22/2022
CRN-1000,Individual,Canada,Silver,ProdTier17,ABC2427,312-435-2427,80008,IL7982,522,51.9,1/1/2022,2/22/2022,2/24/2022
CRN-1000,Individual,USA,Platinum,ProdTier25,ABC2428,312-435-2428,60045,IL7983,1022.4,102.4,1/1/2022,2/15/2022,2/16/2022
CRN-1000,Individual,Canada,Gold,ProdTier10,ABC2429,312-435-2429,80042,IL7984,513.4,50.6,1/1/2022,2/23/2022,2/27/2022
CRN-1000,Individual,USA,Silver,BikeLoan,ABC2430,312-435-2430,60035,IL7985,1012.3,100.8,1/1/2022,3/20/2022,3/25/2022
CRN-1000,Individual,Canada,Platinum,ProdTier2,ABC2431,312-435-2431,80045,IL7986,513.8,51.4,1/1/2022,1/29/2022,2/2/2022
CRN-1000,Individual,USA,Gold,ProdTier13,ABC2432,312-435-2432,60009,IL7987,1020.9,101.6,1/1/2022,3/23/2022,3/27/2022
CRN-1000,Individual,Canada,Silver,ProdTier4,ABC2433,312-435-2433,80004,IL7988,514.7,51,1/1/2022,2/2/2022,2/5/2022
CRN-1000,Individual,USA,Platinum,ProdTier18,ABC2434,312-435-2434,60005,IL7989,1020.4,102.9,1/1/2022,1/12/2022,1/14/2022
CRN-1000,Individual,Canada,Gold,ProdTier30,ABC2435,312-435-2435,80041,IL7990,517.9,52.1,1/1/2022,3/6/2022,3/11/2022
CRN-1000,Individual,USA,Silver,ProdTier25,ABC2436,312-435-2436,60014,IL7991,1006.6,100.8,1/1/2022,1/13/2022,1/15/2022
CRN-1000,Individual,Canada,Platinum,IRALoan,ABC2437,312-435-2437,80007,IL7992,506.1,50.9,1/1/2022,3/4/2022,3/8/2022
CRN-1000,Individual,USA,Gold,ProdTier4,ABC2438,312-435-2438,60024,IL7993,1023.7,102.5,1/1/2022,3/28/2022,4/2/2022
CRN-1000,Individual,Canada,Silver,BoatLoan,ABC2439,312-435-2439,80022,IL7994,508.9,50.5,1/1/2022,3/17/2022,3/19/2022
CRN-1000,Individual,USA,Platinum,StockLoan,ABC2440,312-435-2440,60047,IL7995,1014.5,101.4,1/1/2022,1/9/2022,1/11/2022
CRN-1000,Individual,Canada,Gold,StockLoan,ABC2441,312-435-2441,80033,IL7996,523,52.1,1/1/2022,3/6/2022,3/7/2022
CRN-1000,Individual,USA,Silver,BikeLoan,ABC2442,312-435-2442,60026,IL7997,1019.8,102.6,1/1/2022,1/4/2022,1/9/2022
CRN-1000,Individual,Canada,Platinum,BondLoan,ABC2443,312-435-2443,80026,IL7998,509.7,51.1,1/1/2022,2/21/2022,2/24/2022
CRN-1000,Individual,USA,Gold,ProdTier27,ABC2444,312-435-2444,60020,IL7999,1016.2,102,1/1/2022,3/11/2022,3/16/2022
CRN-1000,Individual,Canada,Silver,ProdTier5,ABC2445,312-435-2445,80045,IL8000,519.1,51.5,1/1/2022,3/4/2022,3/7/2022
CRN-1000,Individual,USA,Platinum,ProdTier15,ABC2446,312-435-2446,60016,IL8001,1023.2,102,1/1/2022,3/7/2022,3/11/2022
CRN-1000,Individual,Canada,Gold,ProdTier17,ABC2447,312-435-2447,80021,IL8002,505.9,51.4,1/1/2022,2/2/2022,2/4/2022
CRN-1000,Individual,USA,Silver,BikeLoan,ABC2448,312-435-2448,60030,IL8003,1017.4,101.4,1/1/2022,3/26/2022,3/29/2022
CRN-1000,Individual,Canada,Platinum,ProdTier1,ABC2449,312-435-2449,80003,IL8004,507.9,51.1,1/1/2022,4/12/2022,4/15/2022
CRN-1000,Individual,USA,Gold,ProdTier29,ABC2450,312-435-2450,60037,IL8005,1011.2,101.7,1/1/2022,2/18/2022,2/20/2022
CRN-1000,Individual,Canada,Silver,IRALoan,ABC2451,312-435-2451,80035,IL8006,518.5,51.6,1/1/2022,3/4/2022,3/7/2022
CRN-1000,Individual,USA,Platinum,ProdTier9,ABC2452,312-435-2452,60036,IL8007,1019.8,102.8,1/1/2022,1/9/2022,1/10/2022
CRN-1000,Individual,Canada,Gold,CreditCard,ABC2453,312-435-2453,80041,IL8008,521,52.2,1/1/2022,4/5/2022,4/9/2022
CRN-1000,Individual,USA,Silver,ProdTier13,ABC2454,312-435-2454,60007,IL8009,1017.1,101.3,1/1/2022,1/18/2022,1/21/2022
CRN-1000,Individual,Canada,Platinum,BondLoan,ABC2455,312-435-2455,80016,IL8010,507.4,50.9,1/1/2022,2/26/2022,2/27/2022
CRN-1000,Individual,USA,Gold,ProdTier27,ABC2456,312-435-2456,60044,IL8011,1008,100.3,1/1/2022,3/24/2022,3/29/2022
CRN-1000,Individual,Canada,Silver,ProdTier2,ABC2457,312-435-2457,80036,IL8012,508.9,50.8,1/1/2022,4/10/2022,4/13/2022
CRN-1000,Individual,USA,Platinum,ProdTier8,ABC2458,312-435-2458,60046,IL8013,1018.9,101.5,1/1/2022,4/24/2022,4/27/2022
CRN-1000,Individual,Canada,Gold,ProdTier13,ABC2459,312-435-2459,80043,IL8014,510.2,51.1,1/1/2022,1/10/2022,1/12/2022
CRN-1000,Individual,USA,Silver,ProdTier24,ABC2460,312-435-2460,60046,IL8015,1025.1,101.9,1/1/2022,3/29/2022,4/1/2022
CRN-1000,Individual,Canada,Platinum,ProdTier28,ABC2461,312-435-2461,80020,IL8016,509.5,51.3,1/1/2022,2/6/2022,2/7/2022
CRN-1000,Individual,USA,Gold,ProdTier25,ABC2462,312-435-2462,60011,IL8017,1009.9,101.3,1/1/2022,4/30/2022,5/2/2022
CRN-1000,Individual,Canada,Silver,BondLoan,ABC2463,312-435-2463,80022,IL8018,519.2,51.2,1/1/2022,4/24/2022,4/29/2022
CRN-1000,Individual,USA,Platinum,ProdTier15,ABC2464,312-435-2464,60018,IL8019,1007.5,100.3,1/1/2022,3/23/2022,3/27/2022
CRN-1000,Individual,Canada,Gold,ProdTier18,ABC2465,312-435-2465,80029,IL8020,515.9,50.7,1/1/2022,1/23/2022,1/26/2022
CRN-1000,Individual,USA,Silver,ProdTier7,ABC2466,312-435-2466,60022,IL8021,1008.2,101.4,1/1/2022,3/15/2022,3/17/2022
CRN-1000,Individual,Canada,Platinum,ProdTier3,ABC2467,312-435-2467,80021,IL8022,512.5,51.3,1/1/2022,2/14/2022,2/17/2022
CRN-1000,Individual,USA,Gold,ProdTier7,ABC2468,312-435-2468,60039,IL8023,1018.5,101.9,1/1/2022,3/8/2022,3/13/2022
CRN-1000,Individual,Canada,Silver,ProdTier26,ABC2469,312-435-2469,80025,IL8024,519.5,52.1,1/1/2022,4/14/2022,4/17/2022
CRN-1000,Individual,USA,Platinum,BondLoan,ABC2470,312-435-2470,60014,IL8025,1011,100.4,1/1/2022,2/9/2022,2/12/2022
CRN-1000,Individual,Canada,Gold,ProdTier29,ABC2471,312-435-2471,80022,IL8026,514.8,51.6,1/1/2022,4/29/2022,5/2/2022
CRN-1000,Individual,USA,Silver,ProdTier30,ABC2472,312-435-2472,60039,IL8027,1023.2,101.7,1/1/2022,2/6/2022,2/8/2022
CRN-1000,Individual,Canada,Platinum,ProdTier1,ABC2473,312-435-2473,80020,IL8028,520.3,51.8,1/1/2022,3/23/2022,3/27/2022
CRN-1000,Individual,USA,Gold,BoatLoan,ABC2474,312-435-2474,60045,IL8029,1010.9,101.7,1/1/2022,2/4/2022,2/7/2022
CRN-1000,Individual,Canada,Silver,ProdTier10,ABC2475,312-435-2475,80017,IL8030,509.1,51.2,1/1/2022,2/25/2022,3/1/2022
CRN-1000,Individual,USA,Platinum,ProdTier16,ABC2476,312-435-2476,60046,IL8031,1011.6,100.5,1/1/2022,3/21/2022,3/26/2022
CRN-1000,Individual,Canada,Gold,ProdTier4,ABC2477,312-435-2477,80006,IL8032,514.8,51.4,1/1/2022,3/29/2022,4/3/2022
CRN-1000,Individual,USA,Silver,StockLoan,ABC2478,312-435-2478,60012,IL8033,1021,101.8,1/1/2022,2/15/2022,2/17/2022
CRN-1000,Individual,Canada,Platinum,ProdTier26,ABC2479,312-435-2479,80021,IL8034,522.5,52.2,1/1/2022,4/11/2022,4/12/2022
CRN-1000,Individual,USA,Gold,CreditCard,ABC2480,312-435-2480,60006,IL8035,1013,101.9,1/1/2022,5/1/2022,5/6/2022
CRN-1000,Individual,Canada,Silver,BikeLoan,ABC2481,312-435-2481,80001,IL8036,515.5,52.4,1/1/2022,3/1/2022,3/6/2022
CRN-1000,Individual,USA,Platinum,ProdTier18,ABC2482,312-435-2482,60019,IL8037,1010.1,101.6,1/1/2022,1/2/2022,1/5/2022
CRN-1000,Individual,Canada,Gold,ProdTier20,ABC2483,312-435-2483,80018,IL8038,503.9,50.6,1/1/2022,4/6/2022,4/7/2022
CRN-1000,Individual,USA,Silver,ProdTier10,ABC2484,312-435-2484,60042,IL8039,1009.4,101.6,1/1/2022,3/28/2022,4/1/2022
CRN-1000,Individual,Canada,Platinum,ProdTier10,ABC2485,312-435-2485,80031,IL8040,511,51.4,1/1/2022,3/11/2022,3/12/2022
CRN-1000,Individual,USA,Gold,BikeLoan,ABC2486,312-435-2486,60044,IL8041,1018.2,101.4,1/1/2022,2/2/2022,2/7/2022
CRN-1000,Individual,Canada,Silver,ProdTier9,ABC2487,312-435-2487,80011,IL8042,508.2,50.6,1/1/2022,2/9/2022,2/11/2022
CRN-1000,Individual,USA,Platinum,ProdTier27,ABC2488,312-435-2488,60018,IL8043,1016.3,101.6,1/1/2022,1/15/2022,1/20/2022
CRN-1000,Individual,Canada,Gold,StockLoan,ABC2489,312-435-2489,80011,IL8044,510.7,51.2,1/1/2022,1/18/2022,1/19/2022
CRN-1000,Individual,USA,Silver,ProdTier18,ABC2490,312-435-2490,60002,IL8045,1020,102.3,1/1/2022,1/30/2022,2/2/2022
CRN-1000,Individual,Canada,Platinum,ProdTier13,ABC2491,312-435-2491,80018,IL8046,508.9,50.9,1/1/2022,4/1/2022,4/6/2022
CRN-1000,Individual,USA,Gold,ProdTier6,ABC2492,312-435-2492,60011,IL8047,1014.8,101.8,1/1/2022,3/3/2022,3/8/2022
CRN-1000,Individual,Canada,Silver,ProdTier1,ABC2493,312-435-2493,80012,IL8048,507.1,50.1,1/1/2022,3/24/2022,3/26/2022
CRN-1000,Individual,USA,Platinum,BoatLoan,ABC2494,312-435-2494,60007,IL8049,1026.7,102.3,1/1/2022,1/24/2022,1/29/2022
CRN-1000,Individual,Canada,Gold,ProdTier28,ABC2495,312-435-2495,80006,IL8050,513.7,50.9,1/1/2022,1/31/2022,2/2/2022
CRN-1000,Individual,USA,Silver,ProdTier1,ABC2496,312-435-2496,60016,IL8051,1028.1,102.4,1/1/2022,3/21/2022,3/24/2022
CRN-1000,Individual,Canada,Platinum,ProdTier25,ABC2497,312-435-2497,80005,IL8052,503.7,50.2,1/1/2022,4/25/2022,4/26/2022
CRN-1000,Individual,USA,Gold,CreditCard,ABC2498,312-435-2498,60009,IL8053,1006.7,100.5,1/1/2022,3/9/2022,3/13/2022
CRN-1000,Individual,Canada,Silver,HomeLoan,ABC2499,312-435-2499,80028,IL8054,517.6,51.7,1/1/2022,3/27/2022,3/28/2022
CRN-1000,Individual,USA,Platinum,ProdTier7,ABC2500,312-435-2500,60045,IL8055,1012.2,101.7,1/1/2022,3/30/2022,4/1/2022
CRN-1000,Individual,Canada,Gold,ProdTier5,ABC2501,312-435-2501,80021,IL8056,512.6,51.7,1/1/2022,2/16/2022,2/19/2022
CRN-1000,Individual,USA,Silver,HomeLoan,ABC2502,312-435-2502,60007,IL8057,1020.2,101.3,1/1/2022,1/6/2022,1/11/2022
CRN-1000,Individual,Canada,Platinum,ProdTier20,ABC2503,312-435-2503,80010,IL8058,510.8,51.2,1/1/2022,2/26/2022,2/28/2022
CRN-1000,Individual,USA,Gold,ProdTier20,ABC2504,312-435-2504,60014,IL8059,1020.8,102,1/1/2022,1/26/2022,1/29/2022
CRN-1000,Individual,Canada,Silver,ProdTier5,ABC2505,312-435-2505,80002,IL8060,515.9,52.3,1/1/2022,1/19/2022,1/22/2022
CRN-1000,Individual,USA,Platinum,BikeLoan,ABC2506,312-435-2506,60019,IL8061,1011.3,101.1,1/1/2022,4/17/2022,4/22/2022
CRN-1000,Individual,Canada,Gold,ProdTier16,ABC2507,312-435-2507,80021,IL8062,514.9,51.1,1/1/2022,3/19/2022,3/22/2022
CRN-1000,Individual,USA,Silver,ProdTier18,ABC2508,312-435-2508,60022,IL8063,1007.1,100.4,1/1/2022,3/19/2022,3/22/2022
CRN-1000,Individual,Canada,Platinum,ProdTier27,ABC2509,312-435-2509,80032,IL8064,519.6,51.9,1/1/2022,1/24/2022,1/27/2022
CRN-1000,Individual,USA,Gold,ProdTier24,ABC2510,312-435-2510,60034,IL8065,1010,100.6,1/1/2022,3/22/2022,3/23/2022
CRN-1000,Individual,Canada,Silver,CreditCard,ABC2511,312-435-2511,80039,IL8066,515.3,52,1/1/2022,1/9/2022,1/14/2022
CRN-1000,Individual,USA,Platinum,ProdTier13,ABC2512,312-435-2512,60028,IL8067,1009.8,100.8,1/1/2022,4/15/2022,4/19/2022
CRN-1000,Individual,Canada,Gold,CreditCard,ABC2513,312-435-2513,80017,IL8068,516.6,51.6,1/1/2022,2/4/2022,2/6/2022
CRN-1000,Individual,USA,Silver,ProdTier30,ABC2514,312-435-2514,60007,IL8069,1020,101.5,1/1/2022,2/11/2022,2/16/2022
CRN-1000,Individual,Canada,Platinum,IRALoan,ABC2515,312-435-2515,80038,IL8070,512.6,51.9,1/1/2022,4/3/2022,4/8/2022
CRN-1000,Individual,USA,Gold,ProdTier28,ABC2516,312-435-2516,60034,IL8071,1022.2,102.8,1/1/2022,3/13/2022,3/18/2022
CRN-1000,Individual,Canada,Silver,ProdTier7,ABC2517,312-435-2517,80037,IL8072,520.2,52.1,1/1/2022,2/4/2022,2/5/2022
CRN-1000,Individual,USA,Platinum,BondLoan,ABC2518,312-435-2518,60035,IL8073,1015.5,101.3,1/1/2022,3/23/2022,3/28/2022
CRN-1000,Individual,Canada,Gold,ProdTier27,ABC2519,312-435-2519,80025,IL8074,523.4,52.5,1/1/2022,4/5/2022,4/7/2022
CRN-1000,Individual,USA,Silver,ProdTier18,ABC2520,312-435-2520,60009,IL8075,1006.1,100.3,1/1/2022,1/27/2022,1/29/2022
CRN-1000,Individual,Canada,Platinum,ProdTier28,ABC2521,312-435-2521,80031,IL8076,508.7,50.7,1/1/2022,2/16/2022,2/17/2022
CRN-1000,Individual,USA,Gold,ProdTier3,ABC2522,312-435-2522,60029,IL8077,1021.9,102.1,1/1/2022,1/13/2022,1/15/2022
CRN-1000,Individual,Canada,Silver,ProdTier30,ABC2523,312-435-2523,80023,IL8078,515.8,51,1/1/2022,3/28/2022,4/2/2022
CRN-1000,Individual,USA,Platinum,ProdTier30,ABC2524,312-435-2524,60050,IL8079,1015.1,101.3,1/1/2022,2/12/2022,2/14/2022
CRN-1000,Individual,Canada,Gold,CreditCard,ABC2525,312-435-2525,80026,IL8080,507.7,50.9,1/1/2022,4/19/2022,4/20/2022
CRN-1000,Individual,USA,Silver,ProdTier26,ABC2526,312-435-2526,60033,IL8081,1011.7,101.4,1/1/2022,4/1/2022,4/2/2022
CRN-1000,Individual,Canada,Platinum,ProdTier18,ABC2527,312-435-2527,80040,IL8082,506.8,51.5,1/1/2022,1/23/2022,1/27/2022
CRN-1000,Individual,USA,Gold,IRALoan,ABC2528,312-435-2528,60003,IL8083,1024.6,101.8,1/1/2022,1/28/2022,1/31/2022
CRN-1000,Individual,Canada,Silver,ProdTier16,ABC2529,312-435-2529,80041,IL8084,503.2,50.5,1/1/2022,4/9/2022,4/10/2022
CRN-1000,Individual,USA,Platinum,ProdTier1,ABC2530,312-435-2530,60049,IL8085,1028.9,102.2,1/1/2022,1/9/2022,1/12/2022
CRN-1000,Individual,Canada,Gold,ProdTier8,ABC2531,312-435-2531,80042,IL8086,510.9,50.5,1/1/2022,2/6/2022,2/11/2022
CRN-1000,Individual,USA,Silver,ProdTier15,ABC2532,312-435-2532,60033,IL8087,1014.6,101.5,1/1/2022,3/26/2022,3/30/2022
CRN-1000,Individual,Canada,Platinum,ProdTier18,ABC2533,312-435-2533,80001,IL8088,511.4,50.9,1/1/2022,1/3/2022,1/6/2022
CRN-1000,Individual,USA,Gold,HomeLoan,ABC2534,312-435-2534,60045,IL8089,1022.8,102.2,1/1/2022,3/27/2022,3/31/2022
CRN-1000,Individual,Canada,Silver,StockLoan,ABC2535,312-435-2535,80008,IL8090,511.4,50.8,1/1/2022,1/31/2022,2/4/2022
CRN-1000,Individual,USA,Platinum,CreditCard,ABC2536,312-435-2536,60002,IL8091,1009.8,100.7,1/1/2022,3/10/2022,3/11/2022
